,name,sub,genre
1728,skyTV 스카이티브이,"77,000",엔터테인먼트
1729,가담GADAM,"76,900",뷰티/패션
1730,박비단 골동문학방,"76,800",교육/강의
1731,Hana Cho,"76,700",라이프스타일
1732,K-freak,"76,400",라이프스타일
1733,jungbub2013,"76,200",비영리/NGO
1734,철면수심,"76,100",게임
1735,더깊이TV,"75,900",뉴스/정치/이슈
1736,하나TV [하나금융투자],"75,700",경제/금융/재테크
1737,Google Korea,"75,600",IT/기술/과학
1738,수상한 아재,"75,400",영화/애니메이션
1739,에엑샤,"75,300",게임
1740,LaraLand라라랜드,"75,200",라이프스타일
1741,키키 - KiKi Surprise,"75,200",취미
1742,옥냥이 흑역사,"75,000",게임
1743,어썸하은TV [Awesome Haeun TV],"74,800",음악/댄스
1744,똥그랩,"74,700",게임
1745,Panoma Dance Crew,"74,700",음악/댄스
1746,행복부자 샤이니Shiny Days,"74,600",라이프스타일
1747,관리하는 남자 아우라M,"74,500",뷰티/패션
1748,CarKpop,"74,300",음악/댄스
1749,대한민국공군,"74,300",비영리/NGO
1750,Cher is Chercher,"74,200",인물/유명인
1751,밀크캣milkcat,"74,100",뷰티/패션
1752,ACARZ 아카즈,"74,100",음악/댄스
1753,대형팬더,"73,800",영화/애니메이션
1754,Lottecard,"73,800",경제/금융/재테크
1755,TheAnSisters,"73,600",음악/댄스
1756,POLARIS NAIL,"73,500",뷰티/패션
1757,빵마,"73,500",여행/아웃도어
1758,선교사의편지,"73,500",동물/펫
1759,Yong Company YongHyeon,"73,100",라이프스타일
1760,토이트론TOYTRON,"73,100",키즈
1761,쌀이없어요,"72,700",엔터테인먼트
1762,미래채널 MyF,"72,500",교육/강의
1763,Namaku Na-ah__내 이름은 나아,"72,300",라이프스타일
1764,호빵 TV,"71,800",동물/펫
1765,송병구TV [Stork],"71,700",게임
1766,adidas Korea,"71,600",스포츠
1767,슈가풀,"71,500",푸드/쿠킹
1768,MIGO - 미고,"71,500",푸드/쿠킹
1769,부암동 김씨,"71,300",뉴스/정치/이슈
1770,와인디렉터 양갱,"71,300",라이프스타일
1771,Jin Kong,"71,200",IT/기술/과학
1772,원지의하루,"71,200",라이프스타일
1773,필메FM,"71,100",인물/유명인
1774,박경미TV,"70,800",뉴스/정치/이슈
1775,인호네,"70,300",푸드/쿠킹
1776,즐버행버,"70,200",경제/금융/재테크
1777,안협소,"70,100",경제/금융/재테크
1778,두리필름 durifilm,"69,800",인물/유명인
1779,SSAM TV 쌈TV,"69,700",엔터테인먼트
1780,쪼선생 JJO TEACHER,"69,700",게임
1781,캐츠패치35CAT,"69,700",동물/펫
1782,채사장 유니버스,"69,600",교육/강의
1783,코리R,"69,300",게임
1784,우리공화당LIVE,"69,200",뉴스/정치/이슈
1785,모야모야패밀리 moyamoya familly,"69,100",뷰티/패션
1786,애니닷 직캠/FANCAM,"69,100",엔터테인먼트
1787,kidultreport,"68,700",취미
1788,프리즘 프렌즈,"68,500",게임
1789,Isabela Canani,"68,500",음악/댄스
1790,李語蕎Hathaway Lee,"68,400",음악/댄스
1791,하오TV,"68,400",동물/펫
1792,우상호TV,"68,100",뉴스/정치/이슈
1793,코코보라,"67,900",IT/기술/과학
1794,기무기훈tv,"67,900",게임
1795,PINE,"67,500",게임
1796,무비몬스터,"67,500",영화/애니메이션
1797,MissElectraheart,"67,000",뷰티/패션
1798,ClassicKpop427,"67,000",음악/댄스
1799,주간 스티브,"66,800",엔터테인먼트
1800,WDG e스포츠,"66,700",게임
1801,닝겐자이라,"66,400",게임
1802,태산군주 TV,"66,000",게임
1803,김인섭,"66,000",인물/유명인
1804,RAINOLOGY,"65,900",뷰티/패션
1805,무능한,"65,900",게임
1806,전타로,"65,900",게임
1807,GlanceTV / 글랜스TV,"65,700",엔터테인먼트
1808,토픽이네동물농장,"65,700",동물/펫
1809,PD바다,"65,500",게임
1810,조랭몬 YouTube,"65,300",게임
1811,BROTHER FILM,"65,200",라이프스타일
1812,김카이Kai Kim,"65,100",영화/애니메이션
1813,국민통일방송_Unification Media Group,"65,000",뉴스/정치/이슈
1814,화자네 집 Flower's family,"64,900",푸드/쿠킹
1815,갓 형 욱,"64,900",푸드/쿠킹
1816,동네애들,"64,900",엔터테인먼트
1817,spacegirl우주쏘녀,"64,800",뷰티/패션
1818,선예랑 Sunyerang,"64,700",미분류
1819,즐기는 남자들,"64,700",게임
1820,Ten K 설흐긴,"64,500",음악/댄스
1821,오승민 세금교육연구소,"64,300",경제/금융/재테크
1822,원츄 wonchu,"64,300",인물/유명인
1823,아잉2 TV,"64,200",스포츠
1824,Hyo ✧ GK,"64,100",인물/유명인
1825,루루체체 TV,"64,000",키즈
1826,이런 경향,"63,600",경제/금융/재테크
1827,ᄋᄉᄉᄋ Tube,"63,600",엔터테인먼트
1828,Ali Abbot,"63,600",인물/유명인
1829,집순이의 취미생활,"63,400",취미
1830,채널 갓짜,"63,400",엔터테인먼트
1831,리치,"63,300",동물/펫
1832,배달의민족,"63,200",푸드/쿠킹
1833,BENNY베니,"63,200",뷰티/패션
1834,LGScienceLand,"63,100",교육/강의
1835,이용덕,"63,000",영화/애니메이션
1836,팔도공식 채널,"62,900",푸드/쿠킹
1837,쌈용,"62,700",게임
1838,중국어로 [路],"62,600",교육/강의
1839,봄수유튜브,"62,400",게임
1840,부산사랑-ぷさんさらん-,"62,000",여행/아웃도어
1841,Yoonstar윤스타,"61,800",뷰티/패션
1842,Bell Yoo,"61,800",뷰티/패션
1843,로복,"61,500",게임
1844,오렌지골프,"61,400",교육/강의
1845,YANGYANG PIANO,"61,400",음악/댄스
1846,행정안전부,"61,300",비영리/NGO
1847,포프TV,"61,300",IT/기술/과학
1848,양쑤의 클레이툰,"61,300",취미
1849,리폴LeePaul,"61,200",푸드/쿠킹
1850,브롱부부잘먹고 잘살기,"61,100",푸드/쿠킹
1851,엔와이댄스NYDANCE,"61,000",음악/댄스
1852,더팩트 THE FACT,"61,000",뉴스/정치/이슈
1853,알려줌,"61,000",영화/애니메이션
1854,JINA,"60,900",뷰티/패션
1855,인간젤리,"60,900",게임
1856,쟈니타임,"60,800",취미
1857,유니크룡,"60,800",뷰티/패션
1858,조각가 트룩톤,"60,700",취미
1859,Je Hae Gwon,"60,600",게임
1860,오늘의사연,"60,500",인물/유명인
1861,부자아빠주식학교,"60,500",교육/강의
1862,Plan A (플랜에이),"60,500",엔터테인먼트
1863,더기꾸울,"60,400",취미
1864,ALL THE K-BEAUTY,"60,300",뷰티/패션
1865,Lea 레아,"60,300",취미
1866,방프로 채널,"60,300",스포츠
1867,옐롱 Yellong,"60,300",뷰티/패션
1868,꼬불하개파마Curly Perma,"60,200",동물/펫
1869,실크로,"60,200",게임
1870,대한민국 보건복지부,"60,100",비영리/NGO
1871,민초의난 MINCHO,"60,000",뷰티/패션
1872,케차,"59,900",게임
1873,털형[Teol TV],"59,900",스포츠
1874,한국 맥도날드,"59,900",푸드/쿠킹
1875,툭툭,"59,800",게임
1876,더채널 the CH.,"59,800",음악/댄스
1877,러너꽃빈 GAME,"59,700",미분류
1878,야만인들,"59,500",스포츠
1879,고수뷰티 GOSOO BEAUTY,"59,400",뷰티/패션
1880,KoreanJulie 코리안줄리,"59,300",엔터테인먼트
1881,장준영,"59,300",게임
1882,개소주,"59,200",게임
1883,Eunjung 은정,"59,000",인물/유명인
1884,산초,"58,800",게임
1885,카스페이스,"58,800",차/배/바이크
1886,문화체육관광부,"58,600",비영리/NGO
1887,찰리의 트루먼쇼,"58,400",키즈
1888,STUNNING Dance HK,"58,100",음악/댄스
1889,클로이chloe,"58,000",뷰티/패션
1890,플래닛노트Planetnaute,"57,900",인물/유명인
1891,스타디움 TV (STARDIUM TV),"57,800",엔터테인먼트
1892,윤동글,"57,800",교육/강의
1893,유뚱,"57,800",게임
1894,skycedi,"57,700",라이프스타일
1895,이유안의 Enjoy Yuan Life,"57,600",라이프스타일
1896,민제이MINJ,"57,600",뷰티/패션
1897,돈버는방법,"57,400",IT/기술/과학
1898,A후라,"57,400",게임
1899,이젠아자씨,"57,400",엔터테인먼트
1900,쿠캣마켓,"57,200",푸드/쿠킹
1901,눈표범,"56,900",게임
1902,종이접기 TV Origami,"56,700",취미
1903,백수유튜브,"56,600",엔터테인먼트
1904,jhameelmusic,"56,600",음악/댄스
1905,윤아라YoonAra,"56,500",뷰티/패션
1906,Jaurim,"56,300",엔터테인먼트
1907,ecom애콤,"56,300",뷰티/패션
1908,다애DAAE,"56,000",라이프스타일
1909,INBORA인보라,"56,000",뷰티/패션
1910,국방부 - ROK Ministry of National Defense,"55,800",비영리/NGO
1911,펫을부탁해,"55,800",동물/펫
1912,심재희,"55,300",인물/유명인
1913,캡틴피터,"55,100",게임
1914,스위시 앤 스픽 Swish and Speak,"55,100",교육/강의
1915,샐리sally,"55,000",엔터테인먼트
1916,HUHY COREANO,"54,800",교육/강의
1917,여우린 LYN,"54,600",인물/유명인
1918,Maeil,"54,500",경제/금융/재테크
1919,흐쟁이,"54,400",게임
1920,쎄히TV,"54,400",엔터테인먼트
1921,스펑키의 비트코인 방송[비트고수],"54,200",교육/강의
1922,Do F 도팬,"54,100",영화/애니메이션
1923,김박사,"54,100",게임
1924,코믹부라덜,"53,900",엔터테인먼트
1925,후메이크업whozmakeup,"53,800",뷰티/패션
1926,똘똘똘이의 유튜브,"53,700",인물/유명인
1927,슈이비닝 장기,"53,600",취미
1928,한국투자증권 뱅키스,"53,600",경제/금융/재테크
1929,다이어트하는쿠몬 Coomon diet,"53,300",라이프스타일
1930,HATSAE 핫새,"53,300",취미
1931,JAELIMIZE재림,"53,200",뷰티/패션
1932,쿠아 QUA,"53,000",뷰티/패션
1933,현대캐피탈,"53,000",경제/금융/재테크
1934,JAzz Musickorea,"52,900",음악/댄스
1935,로히카의 10분 주식코칭,"52,800",경제/금융/재테크
1936,만능혁키,"52,800",IT/기술/과학
1937,"hello,jiyoung안녕하신지영","52,800",뷰티/패션
1938,_ september,"52,800",취미
1939,용연향,"52,700",게임
1940,미국이야기,"52,600",경제/금융/재테크
1941,초등대표,"52,500",인물/유명인
1942,송원신의 인생존망,"52,400",여행/아웃도어
1943,krystal수정,"52,300",뷰티/패션
1944,햇살한스푼,"52,300",푸드/쿠킹
1945,hemtube햄튜브 생방송 다시보기,"52,300",동물/펫
1946,백나른유튜브,"52,200",게임
1947,국토교통부,"52,200",비영리/NGO
1948,이야기,"52,100",뉴스/정치/이슈
1949,오씨네학교,"51,700",교육/강의
1950,로운맘 RounMom,"51,700",키즈
1951,Kwon Hee's music collection,"51,600",음악/댄스
1952,Minkyeong,"51,500",인물/유명인
1953,정프로의 클라쓰[제이스쿼드],"51,500",스포츠
1954,한결 hangyul,"51,400",인물/유명인
1955,YeahA,"51,300",게임
1956,LANEIGE 라네즈 Korea,"51,300",뷰티/패션
1957,식빵월드,"51,200",게임
1958,민아TV,"51,100",엔터테인먼트
1959,Rachel's Beauty Talk,"51,100",뷰티/패션
1960,오뚜기 Daily,"51,100",푸드/쿠킹
1961,롤큐게임즈 LOLQgames,"50,900",게임
1962,풀체인지,"50,900",스포츠
1963,열이형 TV,"50,700",게임
1964,백호,"50,600",게임
1965,메이슨미드영어회화,"50,600",교육/강의
1966,Coca-Cola Korea,"50,600",푸드/쿠킹
1967,뮤류네코,"50,500",게임
1968,효비HyoBee,"50,400",푸드/쿠킹
1969,김리하 유튜브,"50,200",게임
1970,Crysootal,"50,200",뷰티/패션
1971,Lober,"50,200",음악/댄스
1972,씨커,"50,000",게임
1973,정키라TV,"50,000",게임
1974,세븐나이츠 TV,"50,000",게임
1975,빵티비,"49,900",엔터테인먼트
1976,대연,"49,900",인물/유명인
1977,서길룡,"49,800",게임
1978,페이퍼빌드,"49,700",취미
1979,열심히 Gillian,"49,700",교육/강의
1980,[5-minutes Korea],"49,700",엔터테인먼트
1981,유인 ゆいん,"49,500",인물/유명인
1982,법무부TV,"49,400",비영리/NGO
1983,팡팡! 와이파이 TV,"49,400",키즈
1984,골프스윙동영상Players저널,"49,400",스포츠
1985,내가수영TV,"49,200",게임
1986,ALLTHATBREAK - BREAKIN' Channel,"49,200",음악/댄스
1987,SabrinASMR,"49,200",취미
1988,한국여자 Korean womyn,"49,000",엔터테인먼트
1989,식신로드 4,"49,000",엔터테인먼트
1990,RED ROOT,"48,800",음악/댄스
1991,고니드럼,"48,700",음악/댄스
1992,promukbang ASMR 프로먹방러,"48,600",푸드/쿠킹
1993,Starbucks Korea,"48,600",푸드/쿠킹
1994,Asmr Donghwa,"48,500",취미
1995,택하기 Tekhagi,"48,500",게임
1996,여행125,"48,500",여행/아웃도어
1997,minddo여신민또,"48,400",푸드/쿠킹
1998,styleshower스타일샤워,"48,200",뷰티/패션
1999,혜성 MoonBrand,"48,200",인물/유명인
2000,jjongine,"48,200",인물/유명인
2001,버거킹,"48,000",푸드/쿠킹
2002,무비띵크_Movie Think,"48,000",영화/애니메이션
2003,임준영TV,"48,000",게임
2004,himepcy 하이맵시,"47,800",뷰티/패션
2005,인벤방송국IBS,"47,800",게임
2006,혼술마루,"47,700",푸드/쿠킹
2007,김나성,"47,500",게임
2008,애컨스튜디오,"47,500",영화/애니메이션
2009,마인드스파이 Mindspy,"47,400",엔터테인먼트
2010,국제신문,"47,200",경제/금융/재테크
2011,나니아뷰티하우스나니아,"47,200",뷰티/패션
2012,강경민,"47,100",음악/댄스
2013,자몽푸드 ZAMONG Food,"47,100",푸드/쿠킹
2014,포메라니안 도그캐슬,"47,100",동물/펫
2015,고용노동부,"46,800",비영리/NGO
2016,Doenda된다,"46,800",인물/유명인
2017,윤진,"46,800",미분류
2018,CHOMMY,"46,600",인물/유명인
2019,해먹 Haemuk,"46,500",푸드/쿠킹
2020,초이스토리CHOISTORY,"46,500",라이프스타일
2021,라니티비_raniTV,"46,400",취미
2022,알짜 Rzza,"46,200",엔터테인먼트
2023,RU [Rock U],"46,200",음악/댄스
2024,지수의 일상,"46,000",라이프스타일
2025,Quincyq,"45,900",뷰티/패션
2026,의사소통TV,"45,900",뉴스/정치/이슈
2027,오늘은 일요일Oil,"45,800",음악/댄스
2028,화장품읽어주는남자 임관우,"45,800",뷰티/패션
2029,이츠라 [Tsra] Music Creator,"45,600",영화/애니메이션
2030,NH card,"45,600",경제/금융/재테크
2031,사키엘 TV,"45,500",게임
2032,금파운바기선원회장,"45,400",교육/강의
2033,와일로TV,"45,400",영화/애니메이션
2034,リエンハングル Leeann리앤,"45,300",교육/강의
2035,펫파크 feat.스카이티브이,"45,300",동물/펫
2036,코어 오브 아이디어,"45,200",게임
2037,김영화 KIM YOUNG HWA,"45,100",인물/유명인
2038,박다솜DASOMTV,"45,100",게임
2039,롬앤romand,"45,000",뷰티/패션
2040,고양이발자국Catfootprint,"44,800",동물/펫
2041,깨모ggemo,"44,600",뷰티/패션
2042,꿀디TV,"44,600",게임
2043,채널바꿈,"44,400",엔터테인먼트
2044,보물창고리뷰,"44,300",IT/기술/과학
2045,이럴땐 이런음악,"44,200",음악/댄스
2046,신의두뇌-비트코인 경제TV,"44,200",교육/강의
2047,흑석박사,"44,100",경제/금융/재테크
2048,봉짱채널,"44,100",엔터테인먼트
2049,래윤이네,"44,100",뷰티/패션
2050,푸아,"44,000",게임
2051,Figure Holic TV,"43,900",게임
2052,미위그 MIDNIGHT WITH GROOVE,"43,800",음악/댄스
2053,여왕벌애니멀즈,"43,700",동물/펫
2054,초동면오방리,"43,600",음악/댄스
2055,료핸 다이어리,"43,200",게임
2056,J.CLOSET제리의 옷장,"43,100",취미
2057,션월드 지식공간,"43,000",여행/아웃도어
2058,순돌이와친구들,"42,700",동물/펫
2059,콘PD,"42,700",동물/펫
2060,죠쓰JAWWS,"42,700",IT/기술/과학
2061,하태경TV,"42,300",뉴스/정치/이슈
2062,한국삼촌韩叔TV,"42,200",라이프스타일
2063,SPOTV 휴게소,"42,000",스포츠
2064,Funkey,"41,800",게임
2065,SKOPF 스코프,"41,800",음악/댄스
2066,한홍구 TV,"41,800",교육/강의
2067,박준현,"41,200",푸드/쿠킹
2068,츄윙,"41,200",게임
2069,쥐 moonbowzz,"41,200",게임
2070,SSUNZY 썬지,"41,100",뷰티/패션
2071,이트샤itesha,"41,000",푸드/쿠킹
2072,지엔K 사이클링,"40,900",스포츠
2073,NCJ NAIL (J언니),"40,900",뷰티/패션
2074,Zarla HY 사랑해,"40,900",여행/아웃도어
2075,Lizzy리지,"40,800",인물/유명인
2076,북부의 왕 Movie Review,"40,800",영화/애니메이션
2077,팝콘티비 - PopkonTV,"40,500",영화/애니메이션
2078,박용진TV,"40,400",뉴스/정치/이슈
2079,유하미YooHami,"40,400",음악/댄스
2080,chesskidgaf,"40,400",엔터테인먼트
2081,섭튜브,"40,300",취미
2082,제이와이 JY,"40,200",뷰티/패션
2083,류류명진 류명진,"40,000",음악/댄스
2084,뭐혜인마,"40,000",인물/유명인
2085,Hi Monk,"39,900",라이프스타일
2086,호버 hover,"39,800",뷰티/패션
2087,신나는 인생낭비,"39,600",엔터테인먼트
2088,스커드,"39,300",게임
2089,Hallyu Doing,"39,300",엔터테인먼트
2090,시기월드,"39,200",엔터테인먼트
2091,라틴하게 A lo Latino,"39,200",라이프스타일
2092,대괴수 대백과 대사전,"39,200",IT/기술/과학
2093,PLUTONIUM,"39,200",영화/애니메이션
2094,믿고듣나연KIMNAYEON,"39,100",음악/댄스
2095,예지루 마림바Yejiroo Marimba,"39,000",음악/댄스
2096,Lemondrizzle,"38,900",뷰티/패션
2097,여니네일 YeoniNail,"38,900",뷰티/패션
2098,Paper artist_Sarang페이퍼 아티스트 사랑,"38,800",라이프스타일
2099,Tency 탠씨,"38,700",뷰티/패션
2100,이스 스포츠,"38,700",스포츠
2101,백색소음,"38,700",취미
2102,坤仔Christina,"38,600",뷰티/패션
2103,Bestveta 002,"38,600",엔터테인먼트
2104,미운 상무네 새끼들,"38,400",엔터테인먼트
2105,미니유 마음대로 Miniyu,"38,300",인물/유명인
2106,LOTTERIA롯데리아,"38,100",푸드/쿠킹
2107,KimMing김밍,"37,900",취미
2108,NYLON TV KOREA,"37,800",경제/금융/재테크
2109,크리스 이슈 Kris Issue,"37,700",엔터테인먼트
2110,시온,"37,600",키즈
2111,베샷,"37,600",엔터테인먼트
2112,제이,"37,500",게임
2113,이집사,"37,500",동물/펫
2114,밴쯔3,"37,400",인물/유명인
2115,찌릿찌릿,"37,400",영화/애니메이션
2116,채르니Chaerny,"37,100",뷰티/패션
2117,-Team KorD-호락,"37,100",영화/애니메이션
2118,고수 평범해도 괜찮아 GOSOO Vlog,"37,100",인물/유명인
2119,우동이즘 스토리텔링,"37,100",교육/강의
2120,TRENDY TV 트렌디 티비,"36,900",엔터테인먼트
2121,ROX GAMING Youtube,"36,800",게임
2122,유노 Unoh,"36,800",취미
2123,인문학으로 창업한 남자,"36,700",경제/금융/재테크
2124,Kinder,"36,600",경제/금융/재테크
2125,POPMUSICFEED - 팝전문연구소,"36,600",음악/댄스
2126,코크유튜브,"36,400",게임
2127,Seoul Hunters,"36,400",라이프스타일
2128,아프로디테AFRODITE,"36,200",음악/댄스
2129,희선,"36,200",취미
2130,짠내트립,"36,100",엔터테인먼트
2131,미지허니,"36,100",인물/유명인
2132,영롱Younghee Salon,"36,000",뷰티/패션
2133,피노키오YOUTUBE,"36,000",게임
2134,애니악TV_aniakTV,"36,000",엔터테인먼트
2135,코트니 다솜샘,"35,900",뷰티/패션
2136,탑스타장우영,"35,900",게임
2137,JJUAH쮸아,"35,800",인물/유명인
2138,Ella Kang강사랑,"35,800",라이프스타일
2139,KCM TV,"35,800",게임
2140,무비월드,"35,500",영화/애니메이션
2141,체대언니,"35,500",엔터테인먼트
2142,귀농왕 게임즈,"35,300",게임
2143,EUNJI BEE,"35,000",엔터테인먼트
2144,랭커비,"35,000",라이프스타일
2145,고니TV,"35,000",라이프스타일
2146,감쟈,"34,900",게임
2147,서기호 TV,"34,800",뉴스/정치/이슈
2148,골프다이제스트TV,"34,800",스포츠
2149,주피디,"34,800",라이프스타일
2150,뉴들,"34,700",게임
2151,449tv,"34,700",엔터테인먼트
2152,ItsDanielJae,"34,700",인물/유명인
2153,너하나유,"34,600",게임
2154,이수건유튜브,"34,600",게임
2155,이본,"34,500",엔터테인먼트
2156,언박서 UNBOXER,"34,500",IT/기술/과학
2157,리니지2 레볼루션,"34,500",게임
2158,삼성서울병원,"34,400",스포츠
2159,멀미왕,"34,400",게임
2160,파머phArmEr,"34,400",라이프스타일
2161,커피라는 행복 맥심,"34,300",푸드/쿠킹
2162,HANBINI STUDYLOG,"34,100",교육/강의
2163,김펰하_김민서,"33,900",엔터테인먼트
2164,Nuka 뉴커데미,"33,800",게임
2165,bangkokin,"33,800",뷰티/패션
2166,수액SWAG,"33,700",미분류
2167,하느르 Hanuru,"33,700",게임
2168,하나TV [하나은행],"33,600",경제/금융/재테크
2169,널노래,"33,600",음악/댄스
2170,최승호,"33,600",영화/애니메이션
2171,Starcraft Best Match,"33,600",게임
2172,팀보노 운동 동기부여,"33,500",라이프스타일
2173,Skyline,"33,500",음악/댄스
2174,Edmmer Music,"33,500",음악/댄스
2175,coffeeATmyhouse,"33,400",뷰티/패션
2176,빛나YouTube,"33,400",인물/유명인
2177,에보마술사,"33,400",게임
2178,JUNE준이,"33,300",뷰티/패션
2179,레드벨벳하세요,"33,200",엔터테인먼트
2180,무빙TV,"33,200",게임
2181,박넴o,"33,000",게임
2182,enableSound,"32,900",음악/댄스
2183,mepsi맵시언니,"32,700",뷰티/패션
2184,차카개,"32,700",게임
2185,narae나래,"32,600",인물/유명인
2186,초록나라,"32,500",음악/댄스
2187,진정크랫TV,"32,400",게임
2188,푸딧 FoodEat,"32,400",푸드/쿠킹
2189,빠꿈's Mobile Game,"32,400",게임
2190,전주스타일 Jeonju Style,"32,400",미분류
2191,Freestyle Town,"32,300",음악/댄스
2192,리재영,"32,300",푸드/쿠킹
2193,지민위프,"32,200",엔터테인먼트
2194,찌니레오,"32,100",동물/펫
2195,Red Q,"32,100",엔터테인먼트
2196,교육부 TV,"32,100",비영리/NGO
2197,ToRi MaRtini,"32,100",엔터테인먼트
2198,Wangzy Log,"32,000",인물/유명인
2199,CLAB WORLD,"32,000",음악/댄스
2200,이티의세상,"31,900",엔터테인먼트
2201,타로슈어,"31,900",취미
2202,추미애,"31,900",뉴스/정치/이슈
2203,BeautYuhan,"31,800",뷰티/패션
2204,씨네마 블라썸 Cinema Blossom,"31,800",영화/애니메이션
2205,You-Hoo!,"31,700",라이프스타일
2206,노리NORI,"31,700",푸드/쿠킹
2207,보드라이브 BoardLiveGame,"31,500",게임
2208,nozzang,"31,500",인물/유명인
2209,HYUN LING현링,"31,300",뷰티/패션
2210,Hola desde Corea - Aprende Coreano,"31,200",라이프스타일
2211,KB손해보험,"31,200",경제/금융/재테크
2212,로퍼딧,"31,200",게임
2213,Dororing - 도로링,"31,200",키즈
2214,김낙타,"31,200",푸드/쿠킹
2215,Tiffany 티파니,"31,200",게임
2216,Hwa Yo Bi,"31,100",엔터테인먼트
2217,Pet Holic TV,"30,900",동물/펫
2218,니혼고나라 윤짱,"30,900",교육/강의
2219,유니크,"30,800",엔터테인먼트
2220,Jung JoonYoung,"30,700",엔터테인먼트
2221,기미티,"30,700",게임
2222,하여리,"30,700",게임
2223,흥민이 [HEUNGTUBE],"30,600",게임
2224,영태형,"30,600",IT/기술/과학
2225,김주댕JUDAENG,"30,600",음악/댄스
2226,첼리팜스토리,"30,600",라이프스타일
2227,BJ가오나시티,"30,500",게임
2228,jenny,"30,500",동물/펫
2229,써야,"30,500",인물/유명인
2230,혀니수혀니,"30,400",게임
2231,네일하는 샨언니SHYAN's Nail,"30,400",뷰티/패션
2232,맘톡지민언니,"30,400",라이프스타일
2233,쎈스쟁이 ssense fragrance,"30,300",라이프스타일
2234,승끼,"30,300",인물/유명인
2235,Go Green,"30,200",교육/강의
2236,BattleFinger,"30,200",게임
2237,럭히구봉TV[비트코인 생활예능 종합채널],"30,100",교육/강의
2238,밥한톨,"30,100",게임
2239,All NORE,"30,100",음악/댄스
2240,보은 Boeun,"29,900",뷰티/패션
2241,플레인 Plain,"29,900",게임
2242,김자로,"29,900",뷰티/패션
2243,LUCY PARK 루시파크,"29,900",뷰티/패션
2244,SARAHBELLE.L X DANI,"29,800",교육/강의
2245,퓨우,"29,800",게임
2246,어느덧 봄,"29,700",엔터테인먼트
2247,Kellogg korea,"29,700",푸드/쿠킹
2248,Master Hungryapp,"29,500",게임
2249,Koon Universe,"29,400",엔터테인먼트
2250,혼자잘노는_아재,"29,400",라이프스타일
2251,DailyDose,"29,300",엔터테인먼트
2252,정질의 NL TV,"29,300",게임
2253,티비텐,"29,200",엔터테인먼트
2254,시환 Sihwan,"29,000",인물/유명인
2255,Abe Kim,"29,000",취미
2256,멘디쌤의 심리학 이야기 Mendi,"29,000",교육/강의
2257,으녜은혜서,"28,800",음악/댄스
2258,노루키친 Noru Kitchen,"28,700",푸드/쿠킹
2259,팝스타.파헤치기,"28,600",교육/강의
2260,대한민국 해군 Republic of Korea Navy,"28,600",비영리/NGO
2261,kimiko杜欣怡,"28,600",인물/유명인
2262,동원F&B,"28,600",푸드/쿠킹
2263,MAMONDE 마몽드 KOREA,"28,500",뷰티/패션
2264,Jeremy Choi,"28,500",음악/댄스
2265,Skim On West,"28,400",영화/애니메이션
2266,nongshim,"28,300",푸드/쿠킹
2267,EXBC entertainment,"28,300",여행/아웃도어
2268,뀨PD,"28,200",취미
2269,도진,"28,200",푸드/쿠킹
2270,Mimi미미,"28,100",푸드/쿠킹
2271,까이는카이,"28,100",게임
2272,Jiwon the sheep 양지원,"28,000",라이프스타일
2273,Heea Park,"27,900",뷰티/패션
2274,서울대병원tv,"27,900",스포츠
2275,Chair_CRAZY VIDEO - 의자,"27,800",엔터테인먼트
2276,김창옥의 이런 십장생,"27,800",교육/강의
2277,윤새 Yoonsae,"27,800",뷰티/패션
2278,준앤조 Jun & Joe,"27,700",교육/강의
2279,언니TV,"27,600",엔터테인먼트
2280,양승원,"27,600",엔터테인먼트
2281,고인물 김뉴비,"27,600",게임
2282,J Hearts J,"27,500",미분류
2283,풀,"27,500",인물/유명인
2284,Purple Pot-퍼플팟,"27,500",푸드/쿠킹
2285,GABEE GIRL,"27,400",음악/댄스
2286,쉴라의 영어다이아그램,"27,400",교육/강의
2287,Bbuing Bbuing,"27,400",음악/댄스
2288,조원진,"27,200",뉴스/정치/이슈
2289,퍼피 puppy,"27,200",게임
2290,세경,"27,200",푸드/쿠킹
2291,달나dalna,"27,200",푸드/쿠킹
2292,검은사막 모바일 Black Desert Mobile,"27,100",게임
2293,비트코인 [MAKEIT CRYPTO],"26,900",교육/강의
2294,붓싼뉴스 - 부산광역시 공식 유튜브 채널,"26,900",비영리/NGO
2295,통일부UNITV,"26,900",비영리/NGO
2296,정세TV on CH산100번지,"26,900",뉴스/정치/이슈
2297,2M 야매CG,"26,800",교육/강의
2298,서경,"26,800",게임
2299,릴리브DIY ReliveDIY,"26,700",뷰티/패션
2300,경기도교육청TV,"26,700",교육/강의
2301,책읽찌라,"26,700",교육/강의
2302,남양유업/namyangtown/,"26,600",푸드/쿠킹
2303,차차튜브 Chacha Tube,"26,500",인물/유명인
2304,나락호프철권 프로게이머,"26,400",게임
2305,Chdang츠댕,"26,400",인물/유명인
2306,;민선배,"26,400",뷰티/패션
2307,우수근의 한중일TV,"26,400",뉴스/정치/이슈
2308,중소벤처기업부,"26,400",비영리/NGO
2309,Happy Onui,"26,400",키즈
2310,권혁필의 에듀펫TV,"26,200",교육/강의
2311,ALL ABOUT KPOP77,"26,100",음악/댄스
2312,pingkoc xo sora,"26,100",뷰티/패션
2313,당신의 생존기술,"26,000",취미
